logf, logr, word
0.000000, 4.744932, "impatient"
0.000000, 4.744932, "immense"
0.000000, 4.744932, "imitated"
0.000000, 4.744932, "iim"
0.000000, 4.744932, "iii"
0.000000, 4.744932, "ignorant"
0.000000, 4.744932, "ifif"
0.000000, 4.744932, "idiotic"
0.000000, 4.744932, "idiot"
0.000000, 4.744932, "identify"
0.000000, 4.744932, "identification"
0.000000, 4.744932, "hypertext"
0.000000, 4.744932, "hurrying"
0.000000, 4.744932, "hung"
0.000000, 4.744932, "hundreds"
0.000000, 4.744932, "hundred"
0.000000, 4.744932, "humble"
0.000000, 4.744932, "httpwwwpglaforg"
0.000000, 4.744932, "httpwwwgutenbergorg111"
0.000000, 4.744932, "httpwwwgutenbergorg"
0.000000, 4.744932, "httppglaforgfundraising"
0.000000, 4.744932, "httppglaforgdonate"
0.000000, 4.744932, "httpgutenbergorglicense"
0.000000, 4.744932, "howled"
0.000000, 4.744932, "houses"
0.000000, 4.744932, "housemaid"
0.000000, 4.744932, "hottempered"
0.000000, 4.744932, "hopeless"
0.000000, 4.744932, "hopeful"
0.000000, 4.744932, "hoped"
0.000000, 4.744932, "honest"
0.000000, 4.744932, "hollow"
0.000000, 4.744932, "holiday"
0.000000, 4.744932, "hoarsely"
0.000000, 4.744932, "hm"
0.000000, 4.744932, "hjckrrh"
0.000000, 4.744932, "histories"
0.000000, 4.744932, "hiss"
0.000000, 4.744932, "hippopotamus"
0.000000, 4.744932, "himit"
0.000000, 4.744932, "himhow"
0.000000, 4.744932, "highest"
0.000000, 4.744932, "hide"
0.000000, 4.744932, "hid"
0.000000, 4.744932, "hersshe"
0.000000, 4.744932, "herald"
0.000000, 4.744932, "helpless"
0.000000, 4.744932, "helped"
0.000000, 4.744932, "hell"
0.000000, 4.744932, "heels"
0.000000, 4.744932, "hedges"
0.000000, 4.744932, "hed"
0.000000, 4.744932, "hearthrug"
0.000000, 4.744932, "hearth"
0.000000, 4.744932, "heap"
0.000000, 4.744932, "headbrandy"
0.000000, 4.744932, "hated"
0.000000, 4.744932, "hatec"
0.000000, 4.744932, "hate"
0.000000, 4.744932, "hatching"
0.000000, 4.744932, "hat"
0.000000, 4.744932, "haste"
0.000000, 4.744932, "harmless"
0.000000, 4.744932, "harm"
0.000000, 4.744932, "happy"
0.000000, 4.744932, "happening"
0.000000, 4.744932, "handwriting"
0.000000, 4.744932, "handsome"
0.000000, 4.744932, "gutenbergtms"
0.000000, 4.744932, "gutenbergs"
0.000000, 4.744932, "guilt"
0.000000, 4.744932, "guard"
0.000000, 4.744932, "grunt"
0.000000, 4.744932, "grumbled"
0.000000, 4.744932, "growls"
0.000000, 4.744932, "growling"
0.000000, 4.744932, "growled"
0.000000, 4.744932, "group"
0.000000, 4.744932, "groundand"
0.000000, 4.744932, "gross"
0.000000, 4.744932, "grins"
0.000000, 4.744932, "grinning"
0.000000, 4.744932, "grief"
0.000000, 4.744932, "grey"
0.000000, 4.744932, "grew"
0.000000, 4.744932, "gregory"
0.000000, 4.744932, "grazed"
0.000000, 4.744932, "gravy"
0.000000, 4.744932, "gratefully"
0.000000, 4.744932, "granted"
0.000000, 4.744932, "grant"
0.000000, 4.744932, "grammar"
0.000000, 4.744932, "graceful"
0.000000, 4.744932, "govern"
0.000000, 4.744932, "goodnaturedly"
0.000000, 4.744932, "goodnatured"
0.000000, 4.744932, "goodbye"
0.000000, 4.744932, "goals"
0.000000, 4.744932, "glovesthat"
0.000000, 4.744932, "gloomily"
0.000000, 4.744932, "globe"
0.000000, 4.744932, "glaring"
0.000000, 4.744932, "glanced"
0.000000, 4.744932, "geography"
0.000000, 4.744932, "gbnewbypglaforg"
0.000000, 4.744932, "gazing"
0.000000, 4.744932, "gay"
0.000000, 4.744932, "gather"
0.000000, 4.744932, "gardenhow"
0.000000, 4.744932, "gallons"
0.000000, 4.744932, "gained"
0.000000, 4.744932, "furrows"
0.000000, 4.744932, "furrow"
0.000000, 4.744932, "furiously"
0.000000, 4.744932, "furious"
0.000000, 4.744932, "fumbled"
0.000000, 4.744932, "fulcrum"
0.000000, 4.744932, "fryingpan"
0.000000, 4.744932, "frontispiece"
0.000000, 4.744932, "frogfootman"
0.000000, 4.744932, "frighten"
0.000000, 4.744932, "france"
0.000000, 4.744932, "fourth"
0.000000, 4.744932, "fourteenth"
0.000000, 4.744932, "forwards"
0.000000, 4.744932, "fortytwo"
0.000000, 4.744932, "fortunately"
0.000000, 4.744932, "fork"
0.000000, 4.744932, "forepaws"
0.000000, 4.744932, "footmen"
0.000000, 4.744932, "footmans"
0.000000, 4.744932, "foolish"
0.000000, 4.744932, "fondofof"
0.000000, 4.744932, "folding"
0.000000, 4.744932, "flying"
0.000000, 4.744932, "fluttered"
0.000000, 4.744932, "flustered"
0.000000, 4.744932, "flurry"
0.000000, 4.744932, "flung"
0.000000, 4.744932, "flown"
0.000000, 4.744932, "flowerpot"
0.000000, 4.744932, "flowerbeds"
0.000000, 4.744932, "flock"
0.000000, 4.744932, "flinging"
0.000000, 4.744932, "flew"
0.000000, 4.744932, "flavour"
0.000000, 4.744932, "flashed"
0.000000, 4.744932, "flappers"
0.000000, 4.744932, "flapper"
0.000000, 4.744932, "flame"
0.000000, 4.744932, "fixed"
0.000000, 4.744932, "fitted"
0.000000, 4.744932, "fits"
0.000000, 4.744932, "fitness"
0.000000, 4.744932, "fishes"
0.000000, 4.744932, "fishand"
0.000000, 4.744932, "firstverdict"
0.000000, 4.744932, "firstthey"
0.000000, 4.744932, "fireplace"
0.000000, 4.744932, "fireirons"
0.000000, 4.744932, "finishing"
0.000000, 4.744932, "finds"
0.000000, 4.744932, "financial"
0.000000, 4.744932, "fills"
0.000000, 4.744932, "figures"
0.000000, 4.744932, "fighting"
0.000000, 4.744932, "fig"
0.000000, 4.744932, "fifth"
0.000000, 4.744932, "fifteenth"
0.000000, 4.744932, "fifteen"
0.000000, 4.744932, "field"
0.000000, 4.744932, "fidgeted"
0.000000, 4.744932, "fender"
0.000000, 4.744932, "fellows"
0.000000, 4.744932, "feebly"
0.000000, 4.744932, "feathers"
0.000000, 4.744932, "feather"
0.000000, 4.744932, "feared"
0.000000, 4.744932, "favourite"
0.000000, 4.744932, "favoured"
0.000000, 4.744932, "fat"
0.000000, 4.744932, "farther"
0.000000, 4.744932, "farmyardwhile"
0.000000, 4.744932, "farmer"
0.000000, 4.744932, "fanning"
0.000000, 4.744932, "fanned"
0.000000, 4.744932, "fancywhos"
0.000000, 4.744932, "fancying"
0.000000, 4.744932, "family"
0.000000, 4.744932, "familiarly"
0.000000, 4.744932, "fairytales"
0.000000, 4.744932, "fairly"
0.000000, 4.744932, "fairbanks"
0.000000, 4.744932, "fair"
0.000000, 4.744932, "faintly"
0.000000, 4.744932, "fainting"
0.000000, 4.744932, "faint"
0.000000, 4.744932, "failure"
0.000000, 4.744932, "fading"
0.000000, 4.744932, "facility"
0.000000, 4.744932, "faceand"
0.000000, 4.744932, "f3"
0.000000, 4.744932, "eyestell"
0.000000, 4.744932, "eyesand"
0.000000, 4.744932, "eyelids"
0.000000, 4.744932, "extras"
0.000000, 4.744932, "extent"
0.000000, 4.744932, "expression"
0.000000, 4.744932, "expressing"
0.000000, 4.744932, "express"
0.000000, 4.744932, "exporting"
0.000000, 4.744932, "explanations"
0.000000, 4.744932, "explained"
0.000000, 4.744932, "expense"
0.000000, 4.744932, "expend"
0.000000, 4.744932, "expected"
0.000000, 4.744932, "exists"
0.000000, 4.744932, "existence"
0.000000, 4.744932, "executive"
0.000000, 4.744932, "executiononce"
0.000000, 4.744932, "executioners"
0.000000, 4.744932, "executes"
0.000000, 4.744932, "execute"
0.000000, 4.744932, "exclusion"
0.000000, 4.744932, "exclamation"
0.000000, 4.744932, "examining"
0.000000, 4.744932, "exact"
0.000000, 4.744932, "evidently"
0.000000, 4.744932, "est"
0.000000, 4.744932, "esq"
0.000000, 4.744932, "especially"
0.000000, 4.744932, "errors"
0.000000, 4.744932, "entrance"
0.000000, 4.744932, "ensuring"
0.000000, 4.744932, "enoughi"
0.000000, 4.744932, "enormous"
0.000000, 4.744932, "enjoy"
0.000000, 4.744932, "engraved"
0.000000, 4.744932, "england"
0.000000, 4.744932, "engaged"
0.000000, 4.744932, "energetic"
0.000000, 4.744932, "ending"
0.000000, 4.744932, "encouraged"
0.000000, 4.744932, "encourage"
0.000000, 4.744932, "empty"
0.000000, 4.744932, "employee"
0.000000, 4.744932, "emphasis"
0.000000, 4.744932, "elsie"
0.000000, 4.744932, "elses"
0.000000, 4.744932, "elsebut"
0.000000, 4.744932, "eleventh"
0.000000, 4.744932, "elegant"
0.000000, 4.744932, "elect"
0.000000, 4.744932, "elbows"
0.000000, 4.744932, "ein"
0.000000, 4.744932, "egg"
0.000000, 4.744932, "eels"
0.000000, 4.744932, "eel"
0.000000, 4.744932, "educationsin"
0.000000, 4.744932, "educational"
0.000000, 4.744932, "edgar"
0.000000, 4.744932, "eats"
0.000000, 4.744932, "eating"
0.000000, 4.744932, "eaten"
0.000000, 4.744932, "dunce"
0.000000, 4.744932, "drowned"
0.000000, 4.744932, "dropping"
0.000000, 4.744932, "drop"
0.000000, 4.744932, "dripping"
0.000000, 4.744932, "drinking"
0.000000, 4.744932, "driest"
0.000000, 4.744932, "dried"
0.000000, 4.744932, "dressed"
0.000000, 4.744932, "dreamy"
0.000000, 4.744932, "dreaming"
0.000000, 4.744932, "dreamed"
0.000000, 4.744932, "drawlingthe"
0.000000, 4.744932, "drawlingmaster"
0.000000, 4.744932, "drawling"
0.000000, 4.744932, "drawing"
0.000000, 4.744932, "draggled"
0.000000, 4.744932, "dozing"
0.000000, 4.744932, "doze"
0.000000, 4.744932, "downwards"
0.000000, 4.744932, "downward"
0.000000, 4.744932, "downloading"
0.000000, 4.744932, "downhere"
0.000000, 4.744932, "doubling"
0.000000, 4.744932, "doubledup"
0.000000, 4.744932, "double"
0.000000, 4.744932, "dormouses"
0.000000, 4.744932, "doorway"
0.000000, 4.744932, "doori"
0.000000, 4.744932, "donors"
0.000000, 4.744932, "donation"
0.000000, 4.744932, "dodged"
0.000000, 4.744932, "dive"
0.000000, 4.744932, "distributor"
0.000000, 4.744932, "distraction"
0.000000, 4.744932, "distancebut"
0.000000, 4.744932, "displayed"
0.000000, 4.744932, "display"
0.000000, 4.744932, "disobey"
0.000000, 4.744932, "dismay"
0.000000, 4.744932, "disk"
0.000000, 4.744932, "disgust"
0.000000, 4.744932, "discovered"
0.000000, 4.744932, "discover"
0.000000, 4.744932, "discontinue"
0.000000, 4.744932, "disclaimers"
0.000000, 4.744932, "disclaim"
0.000000, 4.744932, "disappointment"
0.000000, 4.744932, "disagree"
0.000000, 4.744932, "director"
0.000000, 4.744932, "direct"
0.000000, 4.744932, "dinahs"
0.000000, 4.744932, "diligently"
0.000000, 4.744932, "dig"
0.000000, 4.744932, "difficulties"
0.000000, 4.744932, "died"
0.000000, 4.744932, "die"
0.000000, 4.744932, "diamonds"
0.000000, 4.744932, "determine"
0.000000, 4.744932, "detach"
0.000000, 4.744932, "despite"
0.000000, 4.744932, "desperately"
0.000000, 4.744932, "desperate"
0.000000, 4.744932, "despair"
0.000000, 4.744932, "deserved"
0.000000, 4.744932, "described"
0.000000, 4.744932, "derived"
0.000000, 4.744932, "derive"
0.000000, 4.744932, "derision"
0.000000, 4.744932, "denying"
0.000000, 4.744932, "denies"
0.000000, 4.744932, "denial"
0.000000, 4.744932, "demand"
0.000000, 4.744932, "deletions"
0.000000, 4.744932, "delay"
0.000000, 4.744932, "defects"
0.000000, 4.744932, "deepest"
0.000000, 4.744932, "deductible"
0.000000, 4.744932, "declared"
0.000000, 4.744932, "death"
0.000000, 4.744932, "dayschool"
0.000000, 4.744932, "daughter"
0.000000, 4.744932, "dates"
0.000000, 4.744932, "data"
0.000000, 4.744932, "darkness"
0.000000, 4.744932, "daresay"
0.000000, 4.744932, "damaged"
0.000000, 4.744932, "daisychain"
0.000000, 4.744932, "daisies"
0.000000, 4.744932, "dainties"
0.000000, 4.744932, "d"
0.000000, 4.744932, "cutting"
0.000000, 4.744932, "custard"
0.000000, 4.744932, "curving"
0.000000, 4.744932, "curtseying"
0.000000, 4.744932, "curtsey"
0.000000, 4.744932, "curtain"
0.000000, 4.744932, "current"
0.000000, 4.744932, "currants"
0.000000, 4.744932, "curly"
0.000000, 4.744932, "curls"
0.000000, 4.744932, "cur"
0.000000, 4.744932, "cunning"
0.000000, 4.744932, "cucumberframes"
0.000000, 4.744932, "cucumberframe"
0.000000, 4.744932, "crouched"
0.000000, 4.744932, "crossly"
0.000000, 4.744932, "cross"
0.000000, 4.744932, "croqueting"
0.000000, 4.744932, "croqueted"
0.000000, 4.744932, "crocodile"
0.000000, 4.744932, "critical"
0.000000, 4.744932, "cries"
0.000000, 4.744932, "crept"
0.000000, 4.744932, "creep"
0.000000, 4.744932, "credit"
0.000000, 4.744932, "creation"
0.000000, 4.744932, "crazy"
0.000000, 4.744932, "crawling"
0.000000, 4.744932, "crawled"
0.000000, 4.744932, "crashnow"
0.000000, 4.744932, "crashed"
0.000000, 4.744932, "coward"
0.000000, 4.744932, "coursei"
0.000000, 4.744932, "couples"
0.000000, 4.744932, "couple"
0.000000, 4.744932, "countries"
0.000000, 4.744932, "counting"
0.000000, 4.744932, "corrupt"
0.000000, 4.744932, "corporation"
0.000000, 4.744932, "corners"
0.000000, 4.744932, "cornerno"
0.000000, 4.744932, "convert"
0.000000, 4.744932, "conversations"
0.000000, 4.744932, "contradicted"
0.000000, 4.744932, "contract"
0.000000, 4.744932, "content"
0.000000, 4.744932, "contemptuous"
0.000000, 4.744932, "contempt"
0.000000, 4.744932, "containing"
0.000000, 4.744932, "consultation"
0.000000, 4.744932, "consequential"
0.000000, 4.744932, "consented"
0.000000, 4.744932, "conquest"
0.000000, 4.744932, "congereel"
0.000000, 4.744932, "confirmed"
0.000000, 4.744932, "confirmation"
0.000000, 4.744932, "conduct"
0.000000, 4.744932, "condemn"
0.000000, 4.744932, "compressed"
0.000000, 4.744932, "completely"
0.000000, 4.744932, "complaining"
0.000000, 4.744932, "complained"
0.000000, 4.744932, "compilation"
0.000000, 4.744932, "company"
0.000000, 4.744932, "commotion"
0.000000, 4.744932, "common"
0.000000, 4.744932, "committed"
0.000000, 4.744932, "commercial"
0.000000, 4.744932, "comfortably"
0.000000, 4.744932, "comfortable"
0.000000, 4.744932, "comfort"
0.000000, 4.744932, "collar"
0.000000, 4.744932, "cold"
0.000000, 4.744932, "coils"
0.000000, 4.744932, "codes"
0.000000, 4.744932, "coast"
0.000000, 4.744932, "clubs"
0.000000, 4.744932, "closer"
0.000000, 4.744932, "closely"
0.000000, 4.744932, "clinging"
0.000000, 4.744932, "climb"
0.000000, 4.744932, "clearer"
0.000000, 4.744932, "cleared"
0.000000, 4.744932, "clean"
0.000000, 4.744932, "classics"
0.000000, 4.744932, "clasped"
0.000000, 4.744932, "clapping"
0.000000, 4.744932, "clamour"
0.000000, 4.744932, "claim"
0.000000, 4.744932, "city"
0.000000, 4.744932, "circumstances"
0.000000, 4.744932, "circle"
0.000000, 4.744932, "chuckled"
0.000000, 4.744932, "chrysalisyou"
0.000000, 4.744932, "christmas"
0.000000, 4.744932, "chop"
0.000000, 4.744932, "choosing"
0.000000, 4.744932, "choose"
0.000000, 4.744932, "choking"
0.000000, 4.744932, "choke"
0.000000, 4.744932, "chimneys"
0.000000, 4.744932, "chimneynay"
0.000000, 4.744932, "childlife"
0.000000, 4.744932, "childhood"
0.000000, 4.744932, "cherrytart"
0.000000, 4.744932, "cheerfully"
0.000000, 4.744932, "cheeks"
0.000000, 4.744932, "checks"
0.000000, 4.744932, "cheated"
0.000000, 4.744932, "cheap"
0.000000, 4.744932, "chatte"
0.000000, 4.744932, "charities"
0.000000, 4.744932, "charitable"
0.000000, 4.744932, "character"
0.000000, 4.744932, "chanced"
0.000000, 4.744932, "chains"
0.000000, 4.744932, "centre"
0.000000, 4.744932, "ceiling"
0.000000, 4.744932, "cease"
0.000000, 4.744932, "cattle"
0.000000, 4.744932, "caterpillars"
0.000000, 4.744932, "cartwheels"
0.000000, 4.744932, "carthorse"
0.000000, 4.744932, "carrier"
0.000000, 4.744932, "cardboard"
0.000000, 4.744932, "card"
0.000000, 4.744932, "capering"
0.000000, 4.744932, "canvas"
0.000000, 4.744932, "canterbury"
0.000000, 4.744932, "canbut"
0.000000, 4.744932, "canary"
0.000000, 4.744932, "camomile"
0.000000, 4.744932, "calmly"
0.000000, 4.744932, "calling"
0.000000, 4.744932, "calculated"
0.000000, 4.744932, "calculate"
0.000000, 4.744932, "cackled"
0.000000, 4.744932, "c"
0.000000, 4.744932, "bythebye"
0.000000, 4.744932, "bythe"
0.000000, 4.744932, "buttons"
0.000000, 4.744932, "butterfly"
0.000000, 4.744932, "buttered"
0.000000, 4.744932, "buttercup"
0.000000, 4.744932, "businesspglaforg"
0.000000, 4.744932, "bursting"
0.000000, 4.744932, "burst"
0.000000, 4.744932, "burnt"
0.000000, 4.744932, "burning"
0.000000, 4.744932, "brushing"
0.000000, 4.744932, "brush"
0.000000, 4.744932, "brothers"
0.000000, 4.744932, "bristling"
0.000000, 4.744932, "brighteyed"
0.000000, 4.744932, "breeze"
0.000000, 4.744932, "breadknife"
0.000000, 4.744932, "brave"
0.000000, 4.744932, "brass"
0.000000, 4.744932, "branch"
0.000000, 4.744932, "brain"
0.000000, 4.744932, "boyand"
0.000000, 4.744932, "boxed"
0.000000, 4.744932, "bowing"
0.000000, 4.744932, "bough"
0.000000, 4.744932, "bother"
0.000000, 4.744932, "bore"
0.000000, 4.744932, "boon"
0.000000, 4.744932, "bookshelves"
0.000000, 4.744932, "books"
0.000000, 4.744932, "bones"
0.000000, 4.744932, "bone"
0.000000, 4.744932, "boldly"
0.000000, 4.744932, "blows"
0.000000, 4.744932, "blown"
0.000000, 4.744932, "bleeds"
0.000000, 4.744932, "blame"
0.000000, 4.744932, "blades"
0.000000, 4.744932, "blacking"
0.000000, 4.744932, "bitterandand"
0.000000, 4.744932, "birthday"
0.000000, 4.744932, "binary"
0.000000, 4.744932, "beor"
0.000000, 4.744932, "bent"
0.000000, 4.744932, "belt"
0.000000, 4.744932, "beloved"
0.000000, 4.744932, "belong"
0.000000, 4.744932, "believed"
0.000000, 4.744932, "beheading"
0.000000, 4.744932, "behead"
0.000000, 4.744932, "begged"
0.000000, 4.744932, "bee"
0.000000, 4.744932, "beds"
0.000000, 4.744932, "bed"
0.000000, 4.744932, "becoming"
0.000000, 4.744932, "beautify"
0.000000, 4.744932, "beast"
0.000000, 4.744932, "bearmind"
0.000000, 4.744932, "bear"
0.000000, 4.744932, "beak"
0.000000, 4.744932, "bawled"
0.000000, 4.744932, "bathing"
0.000000, 4.744932, "barleysugar"
0.000000, 4.744932, "barking"
0.000000, 4.744932, "banquet"
0.000000, 4.744932, "bankthe"
0.000000, 4.744932, "banks"
0.000000, 4.744932, "balls"
0.000000, 4.744932, "balanced"
0.000000, 4.744932, "baked"
0.000000, 4.744932, "bag"
0.000000, 4.744932, "backsomersault"
0.000000, 4.744932, "backs"
0.000000, 4.744932, "babythe"
0.000000, 4.744932, "axis"
0.000000, 4.744932, "axes"
0.000000, 4.744932, "awfully"
0.000000, 4.744932, "awayyou"
0.000000, 4.744932, "avoid"
0.000000, 4.744932, "australia"
0.000000, 4.744932, "audibly"
0.000000, 4.744932, "attends"
0.000000, 4.744932, "attended"
0.000000, 4.744932, "attempts"
0.000000, 4.744932, "attempted"
0.000000, 4.744932, "attempt"
0.000000, 4.744932, "attached"
0.000000, 4.744932, "atheling"
0.000000, 4.744932, "ate"
0.000000, 4.744932, "assistance"
0.000000, 4.744932, "askance"
0.000000, 4.744932, "asis"
0.000000, 4.744932, "arrum"
0.000000, 4.744932, "arrow"
0.000000, 4.744932, "arrived"
0.000000, 4.744932, "array"
0.000000, 4.744932, "arranged"
0.000000, 4.744932, "arminarm"
0.000000, 4.744932, "armchair"
0.000000, 4.744932, "arithmeticambition"
0.000000, 4.744932, "arise"
0.000000, 4.744932, "arguments"
0.000000, 4.744932, "argued"
0.000000, 4.744932, "argue"
0.000000, 4.744932, "arch"
0.000000, 4.744932, "approach"
0.000000, 4.744932, "apply"
0.000000, 4.744932, "applause"
0.000000, 4.744932, "appears"
0.000000, 4.744932, "appearance"
0.000000, 4.744932, "appealed"
0.000000, 4.744932, "apiece"
0.000000, 4.744932, "antipathies"
0.000000, 4.744932, "answers"
0.000000, 4.744932, "annoyed"
0.000000, 4.744932, "annoy"
0.000000, 4.744932, "animal"
0.000000, 4.744932, "ancient"
0.000000, 4.744932, "alternately"
0.000000, 4.744932, "alternate"
0.000000, 4.744932, "altered"
0.000000, 4.744932, "alteration"
0.000000, 4.744932, "alongcatch"
0.000000, 4.744932, "aliceand"
0.000000, 4.744932, "alarmed"
0.000000, 4.744932, "ak"
0.000000, 4.744932, "airs"
0.000000, 4.744932, "aim"
0.000000, 4.744932, "ahem"
0.000000, 4.744932, "agreed"
0.000000, 4.744932, "agony"
0.000000, 4.744932, "agent"
0.000000, 4.744932, "againbefore"
0.000000, 4.744932, "aftertime"
0.000000, 4.744932, "afore"
0.000000, 4.744932, "afford"
0.000000, 4.744932, "affectionately"
0.000000, 4.744932, "affair"
0.000000, 4.744932, "advise"
0.000000, 4.744932, "adventuresbeginning"
0.000000, 4.744932, "adoption"
0.000000, 4.744932, "adjourn"
0.000000, 4.744932, "addressing"
0.000000, 4.744932, "addresses"
0.000000, 4.744932, "address"
0.000000, 4.744932, "additions"
0.000000, 4.744932, "addition"
0.000000, 4.744932, "adding"
0.000000, 4.744932, "ada"
0.000000, 4.744932, "actually"
0.000000, 4.744932, "actual"
0.000000, 4.744932, "act"
0.000000, 4.744932, "ache"
0.000000, 4.744932, "accustomed"
0.000000, 4.744932, "accusation"
0.000000, 4.744932, "accounts"
0.000000, 4.744932, "accounting"
0.000000, 4.744932, "account"
0.000000, 4.744932, "accidentally"
0.000000, 4.744932, "accessible"
0.000000, 4.744932, "accessed"
0.000000, 4.744932, "accepting"
0.000000, 4.744932, "acceptance"
0.000000, 4.744932, "accept"
0.000000, 4.744932, "absence"
0.000000, 4.744932, "able"
0.000000, 4.744932, "99712"
0.000000, 4.744932, "84116"
0.000000, 4.744932, "809"
0.000000, 4.744932, "801"
0.000000, 4.744932, "646221541"
0.000000, 4.744932, "60"
0.000000, 4.744932, "5961887"
0.000000, 4.744932, "5000"
0.000000, 4.744932, "50"
0.000000, 4.744932, "5"
0.000000, 4.744932, "4557"
0.000000, 4.744932, "2001"
0.000000, 4.744932, "20"
0.000000, 4.744932, "2"
0.000000, 4.744932, "1f6"
0.000000, 4.744932, "1f5"
0.000000, 4.744932, "1f4"
0.000000, 4.744932, "1f2"
0.000000, 4.744932, "1f1"
0.000000, 4.744932, "1f"
0.000000, 4.744932, "1e6"
0.000000, 4.744932, "1e5"
0.000000, 4.744932, "1e4"
0.000000, 4.744932, "1e3"
0.000000, 4.744932, "1e2"
0.000000, 4.744932, "1d"
0.000000, 4.744932, "1b"
0.000000, 4.744932, "1a"
0.000000, 4.744932, "1500"
0.000000, 4.744932, "11zip"
0.000000, 4.744932, "11txt"
